ticker,timestamp,outcome,outcome_binary,regime,pattern,confidence,rvol,score_norm,mtf_convergence,mtf_convergence_count,vwap_distance,vwap_side,or_range_pct,adx_norm,atr_pct,atr_ratio,is_or_signal,hour_norm,time_bucket_norm,resist_proximity
AAPL,2026-01-08 20:20:00,WIN,1,BULL,BOS,0.5737907978234669,2.3292199591030576,0.57,1.0,1.0,-0.057004067538167225,-1.0,0.007476278255094029,0.3821986657887602,0.0012734517044037759,0.34317422878213794,0.0,0.9523809523809523,1.0,0.39567618269961075
AAPL,2026-01-09 19:50:00,LOSS,0,BULL,BOS,0.6270110420462263,2.048218534692471,0.62,1.0,1.0,-0.04799917942684135,-1.0,0.014020666842087923,0.8306674354106847,0.0010108712740768224,0.2826902242352642,0.0,0.9047619047619048,1.0,0.19646120814334952
AAPL,2026-01-12 15:25:00,LOSS,0,BULL,BOS,0.6158697049465998,2.216378417774831,0.61,1.0,1.0,-0.046654990498870126,-1.0,0.013421788775452019,0.7003385603857208,0.003888741165284595,0.6390073485376366,1.0,0.7142857142857143,0.0,0.026344768131690538
AAPL,2026-01-13 20:50:00,WIN,1,BEAR,FVG,0.95,20.063380311614964,0.95,1.0,1.0,-0.042513981479341746,-1.0,0.013148723289819392,1.1151598107517602,0.0014795749817124483,0.3671241688147047,0.0,0.9523809523809523,1.0,0.9500489210834533
AAPL,2026-01-13 20:55:00,WIN,1,BEAR,FVG,0.95,18.242759680380694,0.95,1.0,1.0,-0.04136195441044361,-1.0,0.013148723289819392,1.0234151288729825,0.0015629959461693932,0.38790268588446897,0.0,0.9523809523809523,1.0,0.16337513274759577
AAPL,2026-01-14 20:00:00,WIN,1,BULL,BOS,0.5899680122690276,2.0794539885897048,0.58,1.0,1.0,-0.04917152488899624,-1.0,0.010597896113286456,0.5733020855969493,0.0011014231995426225,0.30714715285900834,0.0,0.9523809523809523,1.0,0.3152139060530658
AAPL,2026-01-14 20:20:00,WIN,1,BULL,BOS,0.95,47.407654870930074,0.95,1.0,1.0,-0.04510903430378416,-1.0,0.010597896113286456,0.8646429047614883,0.0014152420425665815,0.3857790812362984,0.0,0.9523809523809523,1.0,0.07996954439259618
AAPL,2026-01-15 20:55:00,LOSS,0,BEAR,FVG,0.8107903144885727,4.146489726137961,0.81,0.0,0.3333333333333333,-0.04851273842046743,-1.0,0.005416318136779311,1.356438854544498,0.0015185452985480468,0.36919853422696663,0.0,0.9523809523809523,1.0,0.29738183465980234
AAPL,2026-01-21 19:25:00,WIN,1,BULL,BOS,0.6139670778414781,3.5864085764741587,0.61,0.0,0.6666666666666666,-0.08520628327236841,-1.0,0.010994793690103834,0.23097766011846754,0.0015319373265311512,0.3400877044023987,0.0,0.9047619047619048,1.0,0.6474621865018445
AAPL,2026-01-21 19:30:00,WIN,1,BULL,FVG,0.5664886759624278,2.411291619294165,0.56,1.0,1.0,-0.08288410983792764,-1.0,0.010994793690103834,0.30616063331813015,0.0016477611326107412,0.3669151501965699,0.0,0.9047619047619048,1.0,0.31847063244112894
AAPL,2026-01-21 19:35:00,WIN,1,BULL,FVG,0.5876734216528331,2.6847537839178264,0.58,1.0,1.0,-0.0799450944896639,-1.0,0.010994793690103834,0.356238216379612,0.0018421101416095926,0.40929058086572656,0.0,0.9047619047619048,1.0,0.5315339717601032
AAPL,2026-01-21 19:40:00,WIN,1,BULL,FVG,0.5773751677952466,2.3439155805690435,0.57,1.0,1.0,-0.07760104263169718,-1.0,0.010994793690103834,0.4011959251119628,0.0020988432130675024,0.4603890844386558,0.0,0.9047619047619048,1.0,0.34301030587603637
AAPL,2026-01-21 19:45:00,WIN,1,BULL,FVG,0.8248645531216912,6.949751650457446,0.82,1.0,1.0,-0.074804747334063,-1.0,0.010994793690103834,0.5158464706587929,0.0025329374638542383,0.5427014018872608,0.0,0.9047619047619048,1.0,0.27913559443371183
AAPL,2026-01-23 20:40:00,LOSS,0,BULL,BOS,0.95,57.19555906874687,0.95,1.0,1.0,-0.07529922167724937,-1.0,0.010408249372305953,0.208862727797699,0.0011257698023042699,0.27279345149237827,0.0,0.9523809523809523,1.0,0.2857302240750044
AAPL,2026-01-26 14:30:00,WIN,1,BULL,FVG,0.7263805487412919,3.7265729330744004,0.72,1.0,1.0,-0.06586784218819211,-1.0,0.00829214228582966,0.9336793472504783,0.00235907060506939,0.5710309917362477,1.0,0.6666666666666666,0.0,1.0
AAPL,2026-01-27 14:30:00,WIN,1,BULL,FVG,0.6432270889436656,2.5307342222373905,0.64,1.0,1.0,-0.03063311760473167,-1.0,0.008009191482603505,0.7779358522119744,0.002744720232083464,0.675716127459784,1.0,0.6666666666666666,0.0,1.0
AAPL,2026-01-28 20:50:00,LOSS,0,BEAR,BOS,0.6083496185316718,2.0315962688055236,0.6,1.0,1.0,-0.04186836391832077,-1.0,0.012145767830914507,0.7117987006093044,0.001668744007173703,0.3313634524231941,0.0,0.9523809523809523,1.0,0.14775183832322747
AAPL,2026-01-29 14:30:00,LOSS,0,BEAR,FVG,0.7953750288618779,5.813505163424268,0.79,1.0,1.0,-0.038797052219443344,-1.0,0.008198287006041645,0.6979984712710967,0.0024426405707000144,0.46585992923995373,1.0,0.6666666666666666,0.0,0.38668038566813645
AAPL,2026-01-30 20:25:00,WIN,1,BULL,FVG,0.6388816176625906,2.0499575357004307,0.63,1.0,1.0,-0.02803590501586538,-1.0,0.01877675751110674,0.9092249391837933,0.0020446478490149787,0.27374447351039904,0.0,0.9523809523809523,1.0,0.2885270700587027
AAPL,2026-01-30 20:30:00,WIN,1,BULL,FVG,0.7560885009357594,3.9970494023620464,0.75,1.0,1.0,-0.026019922911391345,-1.0,0.01877675751110674,1.0415735387843805,0.0021598149668487438,0.2930013338800694,0.0,0.9523809523809523,1.0,0.31407224513357984
AAPL,2026-01-30 20:45:00,LOSS,0,BULL,FVG,0.727525514448932,3.0713715077316515,0.72,1.0,1.0,-0.021471771524332613,-1.0,0.01877675751110674,1.1597129270823294,0.0021758194393439725,0.3092189793365114,0.0,0.9523809523809523,1.0,0.35132359842107125
AAPL,2026-02-02 20:45:00,LOSS,0,BULL,BOS,0.6535212191440318,2.0100647527393107,0.65,1.0,1.0,0.009472233610057298,1.0,0.0027342772014639465,1.0201198767137745,0.0023010655726857406,0.21558188436423495,0.0,0.9523809523809523,1.0,0.08857164842746146
AAPL,2026-02-04 14:30:00,WIN,1,BULL,FVG,0.7949674021742635,7.250539510816534,0.79,1.0,1.0,0.026876980752021738,1.0,0.009303283774592408,0.21626951088957877,0.003928158265712819,0.539309203023282,1.0,0.6666666666666666,0.0,1.0
AAPL,2026-02-04 14:35:00,WIN,1,BULL,FVG,0.6119539856286715,3.3535201318774996,0.61,1.0,1.0,0.03043618804207771,1.0,0.014239145337172349,0.2951865268986437,0.004135727195136881,0.5472315448876984,1.0,0.6666666666666666,0.0,0.2179006148405933
AAPL,2026-02-04 14:40:00,WIN,1,BEAR,FVG,0.5664592658523522,2.0710772973350884,0.56,1.0,1.0,0.03417046938572691,1.0,0.017383989263473794,0.41936933990398517,0.004387972444046835,0.5576208324843456,1.0,0.6666666666666666,0.0,0.10713795041284303
AAPL,2026-02-04 14:45:00,LOSS,0,BEAR,FVG,0.5822607180001915,2.1730217949164348,0.58,1.0,1.0,0.038104053113563234,1.0,0.01969147832145935,0.49073085502913216,0.004471589911799554,0.545674860576122,1.0,0.6666666666666666,0.0,0.15575556574810104
AAPL,2026-02-04 14:50:00,LOSS,0,BULL,BOS,0.6391790308917291,3.122786651162967,0.63,1.0,1.0,0.039700264872237476,1.0,0.021220533668244335,0.5535979888905384,0.004503043030421986,0.5272229923409012,1.0,0.6666666666666666,0.0,0.1011478826569301
AAPL,2026-02-06 14:30:00,WIN,1,BULL,FVG,0.8151830822245844,6.493440945187911,0.81,0.0,0.6666666666666666,0.039631345043448014,1.0,0.008877391397780038,0.603406899767926,0.003567175143965265,0.5006242284668504,1.0,0.6666666666666666,0.0,0.2717476182814463
AAPL,2026-02-06 14:50:00,LOSS,0,BULL,BOS,0.5917165805033443,2.0499215156843715,0.59,1.0,1.0,0.044895886372905515,1.0,0.012520368302935726,0.5948033647941713,0.004029820877015256,0.4900098244268884,1.0,0.6666666666666666,0.0,0.01034205738133724
AAPL,2026-02-06 20:50:00,LOSS,0,BULL,BOS,0.6028592229471993,2.1207230022396732,0.6,0.0,0.6666666666666666,0.03998962689369965,1.0,0.013411231280009086,0.6454871522347709,0.001917190559528876,0.38466698642269676,0.0,0.9523809523809523,1.0,0.024950721043016464
AAPL,2026-02-09 20:50:00,WIN,1,BEAR,FVG,0.7140272971733324,3.2125186166894535,0.71,1.0,1.0,0.023250911965936216,1.0,0.01828209831284192,1.022675775592398,0.0014590917812545318,0.37529989989947393,0.0,0.9523809523809523,1.0,0.1165733548639503
AAPL,2026-02-11 14:30:00,WIN,1,BULL,FVG,0.95,24.52440762381762,0.95,1.0,1.0,0.024637587768795693,1.0,0.00805165064829885,0.41692735974124157,0.002165994792111697,0.6301284142987017,1.0,0.6666666666666666,0.0,0.1959823193382002
AAPL,2026-02-17 14:30:00,WIN,1,BEAR,BOS,0.7273269695490019,3.104910196712822,0.72,0.0,0.0,-0.034689125194016526,-1.0,0.015288032765995344,1.1472097314224046,0.0034733062058878348,0.6415646869383126,1.0,0.6666666666666666,0.0,0.059402001591830546
AAPL,2026-02-18 20:50:00,LOSS,0,BEAR,FVG,0.7248714630120917,3.2549240052370925,0.72,0.0,0.6666666666666666,-0.009816689596996086,-1.0,0.00932945589361758,1.0808350850015804,0.0015012861707612464,0.38792646621946925,0.0,0.9523809523809523,1.0,0.3892406726481364
AAPL,2026-02-23 14:30:00,WIN,1,BEAR,BOS,0.5711113103042393,2.2361311045167414,0.57,1.0,1.0,-0.008678007662075955,-1.0,0.013121892233346066,0.3953650338560148,0.0023546009176211103,0.49476889968020416,1.0,0.6666666666666666,0.0,0.34140865253106095
AAPL,2026-02-23 17:55:00,WIN,1,BULL,BOS,0.5824455915018639,2.8748219378501543,0.58,1.0,1.0,0.0019223048357622796,1.0,0.013121892233346066,0.25802996406237505,0.0018294859431793517,0.2896352648761714,0.0,0.8095238095238095,0.5,0.07473178187437872
AAPL,2026-02-25 16:05:00,LOSS,0,BULL,FVG,0.5369188089593439,2.028650235515845,0.53,1.0,1.0,0.022350944962582293,1.0,0.010824742942338655,0.23657531455701036,0.002184309324454857,0.27746370758324707,0.0,0.7619047619047619,0.5,0.11683451220037154
AAPL,2026-02-25 19:10:00,LOSS,0,BULL,BOS,0.6285313943121329,2.404562676870958,0.62,1.0,1.0,0.0236128727120223,1.0,0.010824742942338655,0.7220217364572331,0.0010200924727332826,0.3030995310396583,0.0,0.9047619047619048,1.0,0.09510187193245312
AAPL,2026-02-26 18:55:00,LOSS,0,BULL,BOS,0.573680469436502,2.498632734813015,0.57,1.0,1.0,0.012779581193719513,1.0,0.010595011981913663,0.3249922179723414,0.0013761642983011974,0.34206454569433703,0.0,0.8571428571428571,0.5,0.1023340875566322
AAPL,2026-02-26 19:15:00,WIN,1,BULL,BOS,0.5672682238209757,2.420136850934813,0.56,1.0,1.0,0.014053905535763625,1.0,0.010595011981913663,0.3084092084949007,0.0016582011065954493,0.41433351912955035,0.0,0.9047619047619048,1.0,0.25815870250186357
AAPL,2026-02-26 19:20:00,TIMEOUT,0,BULL,FVG,0.5731494701101959,2.3434736653329367,0.57,1.0,1.0,0.015135901004025438,1.0,0.010595011981913663,0.3731719122903272,0.0016956531129428017,0.42172008827317886,0.0,0.9047619047619048,1.0,0.18019038678974997
AAPL,2026-02-26 19:40:00,LOSS,0,BULL,BOS,0.547371314385879,2.0595055554220605,0.54,1.0,1.0,0.016326067970255927,1.0,0.010595011981913663,0.29597357743183983,0.0015491541618402112,0.3653493704828111,0.0,0.9047619047619048,1.0,0.055139239663137475
AAPL,2026-02-26 19:50:00,LOSS,0,BULL,BOS,0.566818505372459,2.0309225600650302,0.56,1.0,1.0,0.017265686511410538,1.0,0.010595011981913663,0.4351491824613833,0.0014549268135748857,0.33571112070534276,0.0,0.9047619047619048,1.0,0.0117362522197787
AAPL,2026-03-02 16:05:00,LOSS,0,BULL,FVG,0.6741691874290119,2.265531680438672,0.67,0.0,0.3333333333333333,-0.013904199210601704,-1.0,0.01215464244378135,1.0726173560471894,0.0032157046971250216,0.2710214570028047,0.0,0.7619047619047619,0.5,0.13498440864732789
AAPL,2026-03-02 19:15:00,LOSS,0,BULL,FVG,0.5879210458635012,2.3489584980556377,0.58,0.0,0.6666666666666666,-0.009703325831109447,-1.0,0.01215464244378135,0.46982080640479557,0.0015517031937748833,0.31170334821540086,0.0,0.9047619047619048,1.0,0.1130868223947707
AAPL,2026-03-04 14:30:00,LOSS,0,BEAR,FVG,0.7438000949212781,6.105120165192364,0.74,1.0,1.0,-0.01412201360069571,-1.0,0.008413907501870658,0.25696057774439884,0.0027042611423243944,0.41887696047488804,1.0,0.6666666666666666,0.0,0.33526433808449113
AAPL,2026-03-05 20:50:00,LOSS,0,BEAR,FVG,0.6942474730061601,4.756825030989268,0.69,1.0,1.0,-0.030405549110146552,-1.0,0.009955707231971636,0.37604147637797786,0.0025203444541709425,0.4281052463941515,0.0,0.9523809523809523,1.0,0.35582276176615796
AAPL,2026-03-09 19:15:00,WIN,1,BULL,BOS,0.5693131087738907,2.2217172123083233,0.56,1.0,1.0,-0.03551224448231993,-1.0,0.008763217717073089,0.3881816543898302,0.0019521544044051257,0.42034145026161324,0.0,0.9047619047619048,1.0,0.5808806118901544
AAPL,2026-03-09 19:20:00,WIN,1,BULL,FVG,0.6132205189305874,3.1394076810495495,0.61,1.0,1.0,-0.03438621748046894,-1.0,0.008763217717073089,0.3750008991873996,0.0021199827077662977,0.44806524909851264,0.0,0.9047619047619048,1.0,0.15785871544226118
AAPL,2026-03-09 19:30:00,LOSS,0,BULL,BOS,0.5764542989879707,2.1550554231713366,0.57,1.0,1.0,-0.02941706918526082,-1.0,0.008763217717073089,0.458010185529359,0.0024960618671239615,0.5011245100957956,0.0,0.9047619047619048,1.0,0.37962814554203717
AAPL,2026-03-09 19:35:00,LOSS,0,BULL,FVG,0.5841302468970841,2.1045351057331163,0.58,1.0,1.0,-0.026727352009301257,-1.0,0.008763217717073089,0.526023277402855,0.0027621247906205273,0.5350225689665619,0.0,0.9047619047619048,1.0,0.3120621393141424
TSLA,2025-11-18 17:40:00,LOSS,0,BULL,FVG,0.95,10.241203387005669,0.95,1.0,1.0,-0.007511341584535976,-1.0,0.03129658796067036,0.38303087434039085,0.004680363487353579,0.29949011579792756,0.0,0.8095238095238095,0.5,0.3144713549842414
TSLA,2025-11-19 14:55:00,LOSS,0,BULL,FVG,0.6662299855100857,4.438378753927275,0.66,0.0,0.6666666666666666,-0.0044395156636894435,-1.0,0.019851798496058577,0.29540698542481325,0.006180876417390381,0.4421659581420812,1.0,0.6666666666666666,0.0,0.2252533181681049
TSLA,2025-11-20 14:30:00,WIN,1,BULL,FVG,0.8931764351033895,8.122053221756364,0.89,1.0,1.0,0.02342104562500759,1.0,0.013439184640285425,0.5804918267704756,0.006614609959842559,0.6080583769436562,1.0,0.6666666666666666,0.0,1.0
TSLA,2025-11-20 14:35:00,WIN,1,BULL,FVG,0.6179000999226035,2.7286570085275574,0.61,1.0,1.0,0.027418957509507753,1.0,0.01557847221076079,0.543114996641504,0.006761472697231788,0.5970005557240036,1.0,0.6666666666666666,0.0,0.07028716588765109
TSLA,2025-11-20 14:40:00,WIN,1,BULL,BOS,0.6159428652467638,2.518522097130458,0.61,1.0,1.0,0.0317180855331706,1.0,0.020339442408530098,0.6001117359349393,0.007249021483536344,0.6121958012265935,1.0,0.6666666666666666,0.0,0.16307754448179987
TSLA,2025-11-20 15:25:00,LOSS,0,BULL,BOS,0.9230979721792482,6.113865836456558,0.92,1.0,1.0,0.043037292610696956,1.0,0.02653465326082588,1.4493645357094684,0.008508341614862237,0.4692715911146792,1.0,0.7142857142857143,0.0,0.03554858805560295
TSLA,2025-11-24 14:30:00,LOSS,0,BULL,FVG,0.6366929292583992,2.8310758290241163,0.63,1.0,1.0,0.004796203686931526,1.0,0.02103601474779687,0.6342609187146218,0.0071272282460426,0.5433699504257276,1.0,0.6666666666666666,0.0,1.0
TSLA,2025-11-25 17:05:00,WIN,1,BULL,FVG,0.95,12.422962295993608,0.95,0.0,0.6666666666666666,0.021064916359220368,1.0,0.019210178737353124,0.35435837405990095,0.0038884672681404383,0.24201819000856425,0.0,0.8095238095238095,0.5,0.1642091229857944
TSLA,2025-11-25 20:50:00,WIN,1,BULL,BOS,0.557585618560496,2.075937945753338,0.55,1.0,1.0,0.025124623010898312,1.0,0.019210178737353124,0.35859147515219425,0.002557765481176218,0.34672620995314846,0.0,0.9523809523809523,1.0,0.17708623773139898
TSLA,2025-11-26 14:30:00,LOSS,0,BULL,FVG,0.727018224808041,5.5005553161396,0.72,1.0,1.0,0.030065011552459598,1.0,0.010464745193159115,0.3466030600070735,0.0032633579280250463,0.43424868463257815,1.0,0.6666666666666666,0.0,0.3323356793433438
TSLA,2025-12-02 19:30:00,WIN,1,BULL,FVG,0.95,12.195136343069215,0.95,1.0,1.0,0.03736938680268412,1.0,0.013376085799267223,0.3340941136244178,0.0025040567452964966,0.348233261503081,0.0,0.9047619047619048,1.0,0.0917750891830827
TSLA,2025-12-02 19:50:00,WIN,1,BULL,FVG,0.9063451134548375,8.24759266817847,0.9,1.0,1.0,0.03910318935868287,1.0,0.013376085799267223,0.6264365336394269,0.002305602333349794,0.32350740503081415,0.0,0.9047619047619048,1.0,0.024203815181892237
TSLA,2025-12-03 14:30:00,LOSS,0,BEAR,FVG,0.6611335867855985,2.163464162281463,0.66,1.0,1.0,0.05491598088339552,1.0,0.014558855818076586,1.0197358578101687,0.0031297879676072783,0.47023190423797945,1.0,0.6666666666666666,0.0,1.0
TSLA,2025-12-04 14:40:00,LOSS,0,BEAR,BOS,0.5551229040614677,2.2167842142113594,0.55,1.0,1.0,0.09082778859917118,1.0,0.014893313362229764,0.29522462233933144,0.0038653424935784636,0.5538148154181914,1.0,0.6666666666666666,0.0,0.10111327423974165
TSLA,2025-12-05 14:30:00,WIN,1,BULL,BOS,0.577479680228691,2.367433724538229,0.57,1.0,1.0,0.09376661670126211,1.0,0.006852178799611248,0.3940532933451971,0.002380748073709476,0.37840634805630474,1.0,0.6666666666666666,0.0,0.18149332805017315
TSLA,2025-12-09 15:50:00,WIN,1,BULL,BOS,0.7692249679324563,4.654280639729815,0.76,1.0,1.0,0.06696813485031783,1.0,0.020265319268155634,0.9100729063064363,0.0032365145209911823,0.3219245224179903,0.0,0.7142857142857143,0.0,0.04378640426705376
TSLA,2025-12-11 17:40:00,WIN,1,BULL,BOS,0.95,17.611544525972974,0.95,1.0,1.0,0.05851956215188596,1.0,0.018465071145148157,0.1963511995874324,0.002233357143487635,0.2446670557912499,0.0,0.8095238095238095,0.5,0.05688159087237463
