orb_minutes,atr_multiplier,volume_pct,fvg_min_pct,profit_r,trades,win_rate,avg_win,avg_loss,profit_factor,total_pnl,sharpe,max_drawdown
10,3.0,1.25,0.001,1.5,81,0.5185,1749.84,-1210.5,1.557,26283.82,3.742,-0.0779
15,1.0,1.0,0.005,3.0,146,0.3288,3752.15,-1283.51,1.432,54318.72,3.731,-0.1323
5,2.5,1.75,0.001,2.5,77,0.3896,2882.43,-1184.66,1.553,30793.58,3.727,-0.0963
10,1.0,1.75,0.003,3.0,91,0.3516,3656.58,-1266.0,1.567,42316.64,3.723,-0.1409
5,2.5,1.5,0.002,2.0,74,0.4459,2296.28,-1182.41,1.563,27298.6,3.72,-0.0961
5,2.5,1.5,0.001,3.0,76,0.3553,3584.18,-1245.47,1.586,35744.8,3.718,-0.0875
5,1.0,1.25,0.001,2.0,159,0.4088,2397.97,-1223.88,1.355,40823.14,3.718,-0.0865
20,3.0,1.0,0.003,1.5,82,0.5122,1722.21,-1182.73,1.529,25023.76,3.715,-0.0871
20,3.0,1.0,0.005,1.5,82,0.5122,1722.21,-1182.73,1.529,25023.76,3.715,-0.0871
15,1.0,1.25,0.003,1.5,157,0.4713,1677.07,-1125.68,1.328,30671.2,3.714,-0.0956
20,2.0,1.5,0.001,3.0,75,0.3467,3483.29,-1199.33,1.541,31798.22,3.712,-0.1141
20,1.0,1.0,0.002,1.5,177,0.4689,1719.91,-1159.44,1.31,33764.86,3.708,-0.1228
5,1.5,1.5,0.003,2.5,93,0.3871,3036.55,-1265.84,1.515,37163.28,3.706,-0.1446
15,1.0,1.25,0.002,1.5,159,0.4717,1681.98,-1129.13,1.33,31301.39,3.701,-0.0956
5,2.5,1.0,0.001,2.5,92,0.3913,3034.65,-1262.51,1.545,38546.77,3.697,-0.1406
5,2.5,1.0,0.002,2.5,92,0.3913,3034.65,-1262.51,1.545,38546.77,3.697,-0.1406
5,2.0,1.5,0.003,2.5,79,0.3924,2951.75,-1224.97,1.556,32705.68,3.692,-0.088
5,2.0,1.5,0.005,2.5,79,0.3924,2951.75,-1224.97,1.556,32705.68,3.692,-0.088
15,1.0,1.5,0.005,2.0,108,0.4167,2369.93,-1225.84,1.381,29418.92,3.692,-0.1235
10,3.0,1.25,0.001,2.0,76,0.4474,2380.68,-1247.28,1.545,28557.26,3.689,-0.078
20,3.0,1.25,0.001,1.5,74,0.5135,1703.16,-1169.44,1.537,22620.3,3.68,-0.0686
20,3.0,1.25,0.002,1.5,74,0.5135,1703.16,-1169.43,1.537,22620.48,3.68,-0.0686
20,3.0,1.25,0.001,2.0,70,0.4429,2311.79,-1200.63,1.531,24841.13,3.678,-0.0687
20,3.0,1.25,0.002,2.0,70,0.4429,2311.79,-1200.61,1.531,24841.97,3.678,-0.0687
5,2.0,1.5,0.001,2.5,84,0.3929,3010.86,-1256.28,1.551,35288.02,3.675,-0.0972
5,1.0,1.0,0.002,2.5,178,0.3652,3267.57,-1349.74,1.393,59870.61,3.673,-0.1414
20,1.0,1.0,0.005,2.0,154,0.4091,2374.53,-1209.77,1.359,39505.67,3.673,-0.1139
20,1.0,1.5,0.001,2.0,109,0.422,2355.1,-1211.51,1.419,32009.53,3.668,-0.0967
10,1.0,1.5,0.005,1.5,124,0.4839,1778.88,-1223.96,1.363,28399.53,3.664,-0.0966
15,1.0,1.5,0.001,2.0,116,0.4138,2393.85,-1239.56,1.363,30614.94,3.656,-0.1062
15,2.5,1.5,0.003,3.0,71,0.3521,3514.21,-1217.03,1.569,31872.04,3.65,-0.1051
15,2.5,1.5,0.005,3.0,71,0.3521,3514.21,-1217.03,1.569,31872.04,3.65,-0.1051
5,3.0,1.5,0.003,3.0,69,0.3623,3579.86,-1248.68,1.629,34554.46,3.647,-0.0783
5,3.0,1.5,0.005,3.0,69,0.3623,3579.86,-1248.68,1.629,34554.46,3.647,-0.0783
10,1.5,1.5,0.002,3.0,86,0.3488,3625.22,-1259.08,1.542,38247.93,3.647,-0.1404
10,1.5,1.5,0.005,2.5,90,0.3889,3008.48,-1250.3,1.531,36530.22,3.643,-0.1446
5,2.0,1.75,0.001,3.0,79,0.3544,3624.97,-1264.1,1.574,37029.87,3.639,-0.1062
10,1.0,1.0,0.005,2.0,183,0.4098,2508.78,-1287.23,1.353,49137.97,3.639,-0.1328
10,1.0,1.25,0.005,1.5,163,0.4724,1712.14,-1154.04,1.328,32587.97,3.636,-0.0956
15,1.5,1.75,0.005,3.0,75,0.36,3600.12,-1252.22,1.617,37096.5,3.635,-0.1235
20,1.0,1.75,0.002,3.0,84,0.3452,3512.38,-1204.99,1.537,35584.76,3.629,-0.1146
20,1.0,1.75,0.001,2.5,95,0.3789,2929.64,-1203.87,1.485,34438.57,3.626,-0.078
10,1.0,1.75,0.001,3.0,102,0.3431,3743.74,-1306.43,1.497,43499.92,3.621,-0.1152
15,1.0,1.0,0.003,3.0,147,0.3265,3742.23,-1281.22,1.416,52786.58,3.61,-0.1409
10,1.0,1.25,0.005,3.0,132,0.3333,3891.52,-1359.54,1.431,51587.59,3.609,-0.1146
15,1.0,1.0,0.001,3.0,147,0.3265,3732.59,-1276.53,1.418,52788.49,3.608,-0.1323
10,1.0,1.0,0.005,3.0,153,0.3268,3849.14,-1327.75,1.407,55699.21,3.607,-0.1409
15,1.5,1.75,0.001,2.5,86,0.3953,3012.19,-1252.42,1.573,37288.44,3.605,-0.1095
20,1.5,1.5,0.002,2.5,86,0.3837,2930.66,-1209.76,1.508,32594.69,3.604,-0.1359
20,2.0,1.5,0.001,2.5,76,0.3947,2948.38,-1225.05,1.57,32098.92,3.602,-0.1184
10,1.0,1.75,0.002,3.0,92,0.3478,3640.28,-1259.91,1.541,40894.39,3.586,-0.1409
5,2.5,1.0,0.001,3.0,90,0.3556,3751.73,-1315.52,1.573,43755.3,3.573,-0.1322
5,2.5,1.0,0.002,3.0,90,0.3556,3751.73,-1315.52,1.573,43755.3,3.573,-0.1322
5,2.5,1.0,0.003,3.0,90,0.3556,3751.73,-1315.52,1.573,43754.87,3.573,-0.1322
5,2.5,1.0,0.005,3.0,90,0.3556,3751.73,-1315.52,1.573,43754.87,3.573,-0.1322
15,3.0,1.75,0.001,3.0,70,0.3571,3566.84,-1243.8,1.593,33200.07,3.569,-0.0783
10,2.5,1.5,0.003,3.0,71,0.3521,3519.13,-1219.55,1.568,31879.0,3.561,-0.1141
10,2.5,1.5,0.005,3.0,71,0.3521,3519.13,-1219.55,1.568,31879.0,3.561,-0.1141
5,1.5,1.5,0.002,2.5,94,0.383,3025.19,-1260.73,1.489,35784.51,3.55,-0.1446
20,1.0,1.0,0.005,3.0,138,0.3261,3688.49,-1263.11,1.413,48513.09,3.548,-0.1146
15,2.0,1.5,0.001,3.0,79,0.3418,3500.75,-1207.74,1.505,31717.82,3.544,-0.123
15,1.5,1.75,0.003,3.0,76,0.3553,3584.0,-1245.71,1.585,35728.18,3.542,-0.1235
5,1.0,1.25,0.003,1.5,175,0.4686,1760.3,-1195.96,1.298,33120.22,3.541,-0.0912
10,1.5,1.5,0.003,2.5,91,0.3846,2996.04,-1244.61,1.505,35163.37,3.528,-0.1446
5,2.0,1.5,0.002,2.5,80,0.3875,2940.37,-1219.67,1.525,31387.81,3.523,-0.088
20,1.0,1.0,0.001,2.0,155,0.4065,2362.15,-1203.31,1.344,38110.62,3.523,-0.1139
5,1.0,1.25,0.002,1.5,177,0.4689,1765.5,-1199.71,1.299,33763.44,3.522,-0.0912
10,1.0,1.25,0.001,1.5,168,0.4702,1711.23,-1153.43,1.317,32531.91,3.521,-0.0956
5,2.5,1.75,0.003,3.0,72,0.3472,3466.35,-1193.9,1.544,30545.29,3.503,-0.0783
5,2.5,1.75,0.005,3.0,72,0.3472,3466.35,-1193.9,1.544,30545.29,3.503,-0.0783
20,3.0,1.0,0.001,1.5,83,0.506,1714.25,-1176.14,1.493,23776.69,3.501,-0.0871
20,3.0,1.0,0.002,1.5,83,0.506,1714.25,-1176.14,1.493,23776.69,3.501,-0.0871
20,1.0,1.0,0.003,2.0,155,0.4065,2367.87,-1207.18,1.343,38114.98,3.501,-0.1139
5,1.0,1.75,0.001,2.5,107,0.3738,3057.84,-1274.51,1.432,36921.34,3.497,-0.1144
15,1.0,1.5,0.003,2.0,109,0.4128,2364.92,-1223.36,1.359,28126.6,3.496,-0.1323
5,3.0,1.5,0.002,3.0,70,0.3571,3564.18,-1242.14,1.594,33208.44,3.494,-0.0783
15,1.0,1.0,0.002,3.0,148,0.3243,3722.6,-1274.28,1.402,51256.93,3.489,-0.1409
15,1.0,1.75,0.001,2.5,102,0.3725,2970.51,-1227.54,1.437,34317.17,3.488,-0.0964
5,1.0,1.5,0.001,2.0,126,0.4206,2515.63,-1317.69,1.386,37137.22,3.488,-0.124
15,2.5,1.5,0.002,3.0,72,0.3472,3498.94,-1211.09,1.537,30552.0,3.485,-0.1051
15,2.5,1.0,0.001,1.5,93,0.4946,1711.2,-1170.79,1.43,23687.87,3.483,-0.1092
15,2.5,1.0,0.002,1.5,93,0.4946,1711.2,-1170.79,1.43,23687.87,3.483,-0.1092
15,2.5,1.0,0.003,1.5,93,0.4946,1711.2,-1170.79,1.43,23687.87,3.483,-0.1092
15,2.5,1.0,0.005,1.5,93,0.4946,1711.2,-1170.79,1.43,23687.87,3.483,-0.1092
15,2.5,1.25,0.001,1.5,86,0.5,1705.46,-1167.78,1.46,23120.23,3.462,-0.1002
15,3.0,1.25,0.003,2.0,73,0.4384,2339.9,-1221.26,1.495,24805.07,3.457,-0.078
15,3.0,1.25,0.005,2.0,73,0.4384,2339.9,-1221.26,1.495,24805.07,3.457,-0.078
5,1.0,1.25,0.001,1.5,179,0.4693,1770.78,-1203.49,1.301,34413.27,3.451,-0.0912
5,2.5,1.25,0.002,2.5,81,0.3827,2883.53,-1186.23,1.507,30078.22,3.445,-0.0963
5,1.0,1.5,0.005,2.0,114,0.4123,2419.41,-1259.28,1.348,29340.91,3.443,-0.1422
20,1.0,1.25,0.005,2.0,130,0.4077,2303.24,-1173.19,1.351,31735.7,3.438,-0.0956
20,1.0,1.0,0.001,3.0,139,0.3237,3668.15,-1255.71,1.398,47030.3,3.437,-0.1146
5,3.0,1.25,0.002,1.5,83,0.506,1730.15,-1192.73,1.486,23764.57,3.43,-0.0779
5,3.0,1.25,0.003,1.5,83,0.506,1730.15,-1192.73,1.486,23764.57,3.43,-0.0779
5,3.0,1.25,0.005,1.5,83,0.506,1730.15,-1192.73,1.486,23764.57,3.43,-0.0779
5,1.5,1.75,0.005,3.0,80,0.35,3624.39,-1266.02,1.542,35650.21,3.429,-0.1495
20,1.0,1.0,0.003,3.0,139,0.3237,3677.98,-1260.46,1.397,47025.79,3.424,-0.1235
15,2.5,1.5,0.002,2.5,72,0.375,2798.64,-1147.52,1.463,23924.78,3.42,-0.1095
10,1.0,1.0,0.003,3.0,155,0.3226,3817.56,-1316.97,1.38,52596.45,3.42,-0.1495
15,1.0,1.5,0.005,2.5,102,0.3725,3053.36,-1276.68,1.42,34320.18,3.418,-0.15
10,1.0,1.0,0.001,3.0,155,0.3226,3808.2,-1312.5,1.382,52597.72,3.416,-0.1409
10,1.5,1.5,0.001,2.5,97,0.3814,3038.61,-1266.99,1.479,36409.16,3.408,-0.1359
10,1.0,1.25,0.003,3.0,134,0.3284,3864.11,-1349.46,1.4,48569.53,3.407,-0.1235
10,1.0,1.0,0.003,2.0,185,0.4054,2489.67,-1277.78,1.328,46169.62,3.404,-0.1415
10,1.0,1.0,0.001,2.0,185,0.4054,2484.07,-1273.99,1.329,46166.84,3.403,-0.1328
20,3.0,1.25,0.003,2.0,69,0.4348,2288.52,-1186.24,1.484,22392.12,3.402,-0.0687
20,3.0,1.25,0.005,2.0,69,0.4348,2288.52,-1186.24,1.484,22392.12,3.402,-0.0687
15,3.0,1.5,0.003,3.0,68,0.3529,3541.08,-1235.5,1.563,30624.1,3.4,-0.1051
15,3.0,1.5,0.005,3.0,68,0.3529,3541.08,-1235.5,1.563,30624.1,3.4,-0.1051
10,2.5,1.5,0.002,3.0,72,0.3472,3503.58,-1213.59,1.536,30550.77,3.4,-0.1141
10,2.5,1.25,0.002,2.5,78,0.3846,2887.85,-1190.84,1.516,29475.34,3.4,-0.0964
15,1.5,1.75,0.002,3.0,77,0.3506,3569.46,-1240.03,1.554,34374.25,3.395,-0.1235
20,2.5,1.25,0.003,3.0,72,0.3472,3507.22,-1215.39,1.535,30557.22,3.395,-0.0783
20,2.5,1.25,0.005,3.0,72,0.3472,3507.22,-1215.39,1.535,30557.22,3.395,-0.0783
15,1.5,1.75,0.005,2.5,79,0.3924,2922.32,-1205.86,1.565,32710.46,3.394,-0.1184
10,3.0,1.25,0.003,2.0,75,0.44,2348.75,-1225.48,1.506,26038.77,3.393,-0.078
10,3.0,1.25,0.005,2.0,75,0.44,2348.75,-1225.48,1.506,26038.77,3.393,-0.078
15,2.0,1.5,0.001,2.5,80,0.3875,2956.02,-1229.54,1.521,31389.12,3.387,-0.1272
10,2.0,1.5,0.001,3.0,82,0.3415,3541.11,-1225.53,1.498,32972.58,3.386,-0.1317
5,1.0,1.5,0.005,2.5,107,0.3738,3143.6,-1325.58,1.416,36930.41,3.385,-0.1759
10,1.5,1.5,0.001,3.0,92,0.3478,3719.13,-1302.01,1.523,40891.62,3.382,-0.1575
10,1.0,1.5,0.002,1.5,128,0.4766,1774.13,-1220.38,1.324,26456.15,3.381,-0.1056
10,1.5,1.5,0.002,2.5,92,0.3804,2984.77,-1239.63,1.478,33808.3,3.376,-0.1446
15,3.0,1.75,0.005,3.0,65,0.3538,3501.4,-1217.41,1.575,29400.94,3.373,-0.0613
5,3.0,1.75,0.001,3.0,74,0.3514,3569.14,-1243.19,1.555,33124.32,3.371,-0.0772
5,3.0,1.25,0.002,2.0,78,0.4359,2339.22,-1216.85,1.485,25992.11,3.371,-0.078
5,3.0,1.25,0.003,2.0,78,0.4359,2339.22,-1216.85,1.485,25992.11,3.371,-0.078
5,3.0,1.25,0.005,2.0,78,0.4359,2339.22,-1216.85,1.485,25992.11,3.371,-0.078
10,1.5,1.75,0.005,3.0,77,0.3506,3576.89,-1244.07,1.553,34372.61,3.37,-0.1322
15,1.0,1.25,0.005,2.0,141,0.4043,2276.28,-1152.76,1.34,32916.34,3.37,-0.0956
10,2.5,1.0,0.001,2.0,89,0.4382,2401.76,-1254.15,1.494,30961.15,3.368,-0.149
10,2.5,1.0,0.002,2.0,89,0.4382,2401.76,-1254.15,1.494,30961.15,3.368,-0.149
10,2.5,1.0,0.003,2.0,89,0.4382,2401.76,-1254.15,1.494,30961.15,3.368,-0.149
10,2.5,1.0,0.005,2.0,89,0.4382,2401.76,-1254.15,1.494,30961.15,3.368,-0.149
20,1.0,1.0,0.002,2.0,156,0.4038,2355.58,-1200.76,1.329,36730.67,3.356,-0.1139
10,1.0,1.25,0.002,1.5,167,0.4671,1703.04,-1149.01,1.299,30575.73,3.354,-0.0956
20,1.0,1.5,0.005,2.0,103,0.4175,2325.75,-1196.65,1.393,28207.99,3.353,-0.1146
10,1.0,1.5,0.003,1.5,126,0.4762,1767.08,-1214.88,1.322,25842.27,3.346,-0.1056
20,3.0,1.75,0.003,3.0,62,0.3548,3473.73,-1206.04,1.584,28180.63,3.343,-0.0596
20,3.0,1.75,0.005,3.0,62,0.3548,3473.73,-1206.04,1.584,28180.63,3.343,-0.0596
5,3.0,1.5,0.003,2.5,70,0.3857,2872.58,-1189.2,1.517,26424.2,3.343,-0.0872
5,3.0,1.5,0.005,2.5,70,0.3857,2872.58,-1189.2,1.517,26424.2,3.343,-0.0872
5,2.5,1.75,0.002,3.0,73,0.3425,3451.45,-1188.34,1.513,29245.86,3.34,-0.0783
5,2.0,1.5,0.003,3.0,78,0.3333,3426.69,-1177.37,1.455,27870.34,3.34,-0.0783
5,2.0,1.5,0.005,3.0,78,0.3333,3426.69,-1177.37,1.455,27870.34,3.34,-0.0783
5,1.5,1.75,0.001,2.5,91,0.3846,3022.69,-1261.16,1.498,35169.44,3.339,-0.1184
10,1.0,1.5,0.001,1.5,136,0.4779,1792.13,-1233.35,1.33,28920.56,3.338,-0.1053
10,1.0,1.25,0.003,1.5,165,0.4667,1698.06,-1145.48,1.297,29948.36,3.338,-0.0956
20,2.5,1.25,0.001,2.5,74,0.3784,2841.7,-1170.03,1.478,25746.26,3.335,-0.0872
20,2.5,1.25,0.002,2.5,74,0.3784,2841.7,-1170.03,1.478,25746.11,3.335,-0.0872
5,2.5,1.5,0.001,2.0,78,0.4359,2306.89,-1192.12,1.495,25980.85,3.332,-0.1051
10,2.5,1.5,0.002,2.5,72,0.375,2801.95,-1149.51,1.463,23924.61,3.328,-0.1184
5,1.5,1.75,0.003,3.0,81,0.3457,3608.56,-1259.43,1.514,34290.01,3.325,-0.1495
10,2.5,1.5,0.001,2.5,76,0.3816,2874.81,-1186.46,1.495,27605.95,3.322,-0.1272
5,1.0,1.0,0.005,1.5,226,0.4602,1788.49,-1213.08,1.257,38007.17,3.321,-0.1146
10,3.0,1.5,0.003,3.0,68,0.3529,3545.98,-1238.13,1.562,30625.88,3.318,-0.1141
10,3.0,1.5,0.005,3.0,68,0.3529,3545.98,-1238.13,1.562,30625.88,3.318,-0.1141
20,1.0,1.0,0.002,3.0,140,0.3214,3657.73,-1253.01,1.383,45561.67,3.315,-0.1235
10,3.0,1.0,0.001,1.5,87,0.5057,1759.11,-1219.31,1.476,24970.58,3.31,-0.1273
10,3.0,1.0,0.002,1.5,87,0.5057,1759.11,-1219.31,1.476,24970.58,3.31,-0.1273
10,3.0,1.0,0.003,1.5,87,0.5057,1759.11,-1219.31,1.476,24970.58,3.31,-0.1273
10,3.0,1.0,0.005,1.5,87,0.5057,1759.11,-1219.31,1.476,24970.58,3.31,-0.1273
15,1.0,1.5,0.002,2.0,110,0.4091,2355.26,-1217.51,1.339,26848.06,3.31,-0.1323
10,1.0,1.0,0.002,3.0,156,0.3205,3797.86,-1309.59,1.368,51076.29,3.307,-0.1495
5,2.0,1.5,0.001,2.0,89,0.427,2316.14,-1194.12,1.445,27113.42,3.3,-0.1054
20,2.5,1.75,0.001,2.5,69,0.3768,2776.11,-1135.48,1.478,23353.29,3.298,-0.1094
15,2.5,1.25,0.001,2.5,77,0.3766,2859.63,-1179.32,1.465,26321.86,3.296,-0.0963
15,2.5,1.25,0.002,2.5,77,0.3766,2859.61,-1179.34,1.465,26320.4,3.296,-0.0963
5,2.5,1.75,0.001,3.0,76,0.3421,3485.44,-1203.02,1.507,30470.49,3.294,-0.0875
15,1.5,1.75,0.003,2.5,80,0.3875,2909.13,-1199.92,1.534,31386.66,3.289,-0.1184
10,1.0,1.25,0.002,3.0,135,0.3259,3846.11,-1342.17,1.386,47091.38,3.285,-0.1235
15,1.0,1.0,0.005,2.5,158,0.3608,3144.8,-1299.14,1.366,48040.68,3.282,-0.1407
20,2.0,1.5,0.003,2.5,73,0.3836,2871.33,-1186.54,1.506,27003.07,3.279,-0.1095
20,2.0,1.5,0.005,2.5,73,0.3836,2871.33,-1186.54,1.506,27003.07,3.279,-0.1095
20,2.0,1.75,0.001,3.0,70,0.3429,3461.14,-1196.56,1.509,28025.62,3.277,-0.1146
5,2.5,1.0,0.003,2.5,92,0.3804,2980.15,-1236.77,1.48,33809.51,3.271,-0.1407
5,2.5,1.0,0.005,2.5,92,0.3804,2980.15,-1236.77,1.48,33809.51,3.271,-0.1407
5,2.5,1.25,0.001,2.5,82,0.378,2882.37,-1187.89,1.475,28771.13,3.271,-0.0963
15,1.0,1.5,0.003,2.5,103,0.3689,3047.42,-1274.22,1.398,32977.56,3.269,-0.1585
10,1.0,1.0,0.002,2.0,186,0.4032,2477.58,-1271.27,1.317,44707.44,3.269,-0.1414
10,1.5,1.75,0.003,3.0,78,0.3462,3560.92,-1237.55,1.523,33029.84,3.265,-0.1322
5,1.0,1.25,0.005,2.5,141,0.3546,3022.24,-1246.28,1.332,37700.41,3.26,-0.1054
15,2.0,1.5,0.003,2.5,76,0.3816,2884.07,-1192.45,1.492,27592.84,3.259,-0.1095
15,2.0,1.5,0.005,2.5,76,0.3816,2884.07,-1192.45,1.492,27592.84,3.259,-0.1095
20,1.0,1.25,0.003,2.0,131,0.4046,2297.06,-1170.82,1.333,30420.36,3.258,-0.0956
20,1.5,1.5,0.001,2.0,91,0.4176,2283.69,-1173.54,1.395,24582.46,3.256,-0.1054
20,1.5,1.75,0.003,2.5,75,0.3867,2868.61,-1180.69,1.532,28877.93,3.255,-0.1184
20,1.5,1.75,0.005,2.5,75,0.3867,2868.61,-1180.69,1.532,28877.93,3.255,-0.1184
20,1.0,1.0,0.005,2.5,145,0.3655,3163.0,-1313.43,1.387,46803.66,3.255,-0.1232
15,2.5,1.0,0.001,2.0,86,0.4302,2338.16,-1211.43,1.457,27151.78,3.245,-0.1404
15,2.5,1.0,0.002,2.0,86,0.4302,2338.16,-1211.43,1.457,27151.78,3.245,-0.1404
15,2.5,1.0,0.003,2.0,86,0.4302,2338.16,-1211.43,1.457,27151.78,3.245,-0.1404
15,2.5,1.0,0.005,2.0,86,0.4302,2338.16,-1211.43,1.457,27151.78,3.245,-0.1404
20,2.5,1.25,0.001,3.0,73,0.3425,3490.39,-1208.37,1.504,29257.99,3.243,-0.0783
20,2.5,1.25,0.002,3.0,73,0.3425,3490.39,-1208.39,1.504,29257.27,3.243,-0.0783
15,3.0,1.5,0.002,3.0,69,0.3478,3526.6,-1229.37,1.53,29317.0,3.242,-0.1051
5,2.5,1.75,0.002,2.5,73,0.3699,2762.33,-1128.36,1.437,22678.21,3.242,-0.0872
15,1.5,1.5,0.001,2.0,95,0.4211,2330.93,-1203.52,1.409,27043.76,3.242,-0.1144
5,1.0,1.0,0.005,2.0,199,0.397,2454.75,-1256.97,1.286,43089.37,3.236,-0.1412
10,2.5,1.25,0.001,2.5,79,0.3797,2886.99,-1192.28,1.482,28188.03,3.228,-0.0964
10,3.0,1.75,0.001,3.0,72,0.3472,3545.39,-1235.82,1.526,30551.1,3.22,-0.0783
20,1.0,1.5,0.005,2.5,97,0.3711,2983.78,-1240.23,1.42,31761.98,3.22,-0.1414
15,2.5,1.5,0.001,2.5,75,0.3733,2833.19,-1166.91,1.446,24484.65,3.214,-0.1272
20,2.5,1.5,0.003,3.0,68,0.3382,3386.5,-1162.88,1.488,25559.84,3.212,-0.1051
20,2.5,1.5,0.005,3.0,68,0.3382,3386.5,-1162.88,1.488,25559.84,3.212,-0.1051
15,3.0,1.75,0.003,3.0,66,0.3485,3488.21,-1212.23,1.539,28102.97,3.209,-0.0707
10,1.0,1.5,0.001,2.5,115,0.3652,3089.58,-1292.07,1.376,35441.52,3.209,-0.132
5,1.0,1.75,0.005,2.5,94,0.3723,2964.99,-1230.91,1.429,31150.52,3.206,-0.15
15,1.0,1.25,0.003,2.0,142,0.4014,2269.76,-1150.43,1.323,31589.17,3.204,-0.0956
15,2.5,1.25,0.001,2.0,79,0.4304,2292.09,-1182.26,1.465,24729.42,3.197,-0.1051
15,2.5,1.25,0.002,2.0,79,0.4304,2292.08,-1182.24,1.465,24729.92,3.197,-0.1051
15,2.5,1.25,0.003,2.0,79,0.4304,2292.09,-1182.28,1.465,24728.51,3.197,-0.1052
15,2.5,1.25,0.005,2.0,79,0.4304,2292.09,-1182.28,1.465,24728.51,3.197,-0.1052
15,2.5,1.5,0.003,2.0,72,0.4306,2254.49,-1159.34,1.47,22356.26,3.196,-0.1138
15,2.5,1.5,0.005,2.0,72,0.4306,2254.49,-1159.34,1.47,22356.26,3.196,-0.1138
20,2.0,1.5,0.001,2.0,80,0.425,2262.49,-1161.67,1.44,23487.66,3.196,-0.1051
15,2.5,1.25,0.001,3.0,76,0.3421,3524.31,-1223.08,1.498,30478.4,3.195,-0.0875
15,2.5,1.25,0.002,3.0,76,0.3421,3524.29,-1223.09,1.498,30477.2,3.195,-0.0875
15,2.5,1.25,0.003,3.0,76,0.3421,3524.29,-1223.07,1.498,30477.87,3.195,-0.0875
15,2.5,1.25,0.005,3.0,76,0.3421,3524.29,-1223.07,1.498,30477.87,3.195,-0.0875
5,3.0,1.25,0.001,1.5,84,0.5,1729.72,-1193.34,1.449,22527.88,3.194,-0.0779
5,3.0,1.75,0.003,3.0,69,0.3478,3504.54,-1217.34,1.535,29328.54,3.193,-0.0679
5,3.0,1.75,0.005,3.0,69,0.3478,3504.54,-1217.34,1.535,29328.54,3.193,-0.0679
15,2.0,1.5,0.002,3.0,76,0.3289,3384.52,-1160.83,1.429,25410.69,3.185,-0.1051
5,1.5,1.75,0.002,3.0,82,0.3415,3594.47,-1253.66,1.487,32947.67,3.183,-0.1495
15,1.5,1.75,0.001,3.0,81,0.3457,3622.18,-1266.54,1.511,34294.53,3.18,-0.1409
20,3.0,1.75,0.002,3.0,63,0.3492,3460.08,-1200.49,1.547,26901.66,3.176,-0.0612
20,1.0,1.5,0.003,2.0,104,0.4135,2320.51,-1194.36,1.37,26925.92,3.175,-0.1235
10,1.0,1.25,0.001,3.0,136,0.3235,3853.03,-1346.94,1.368,45614.21,3.171,-0.1146
5,3.0,1.25,0.001,2.0,79,0.4304,2338.67,-1217.27,1.452,24737.58,3.17,-0.078
5,3.0,1.5,0.002,2.5,71,0.3803,2860.29,-1183.21,1.483,25166.71,3.168,-0.0872
10,3.0,1.5,0.002,3.0,69,0.3478,3531.43,-1231.9,1.529,29318.55,3.165,-0.1141
20,2.5,1.75,0.001,3.0,68,0.3382,3391.23,-1165.23,1.488,25563.03,3.163,-0.1051
15,1.0,1.0,0.001,2.5,159,0.3585,3129.61,-1292.45,1.353,46557.65,3.162,-0.1407
15,1.0,1.0,0.003,2.5,159,0.3585,3137.85,-1297.01,1.352,46562.34,3.162,-0.1492
15,1.0,1.75,0.005,1.5,100,0.48,1641.37,-1108.22,1.367,21158.41,3.152,-0.0734
20,1.0,1.0,0.001,2.5,146,0.363,3146.74,-1305.86,1.373,45332.59,3.147,-0.1232
20,1.0,1.25,0.001,2.0,132,0.4015,2283.45,-1163.33,1.317,29119.95,3.144,-0.0956
5,1.0,1.5,0.003,2.5,109,0.367,3126.48,-1316.69,1.377,34207.32,3.141,-0.1842
20,2.0,1.5,0.002,3.0,73,0.3288,3359.72,-1151.17,1.429,24225.92,3.14,-0.1052
15,1.5,1.75,0.002,2.5,81,0.3827,2896.84,-1194.62,1.503,30071.08,3.138,-0.1184
15,2.5,1.5,0.001,3.0,74,0.3378,3483.98,-1206.99,1.473,27957.26,3.136,-0.1229
10,1.0,1.25,0.005,2.0,146,0.4041,2326.05,-1184.64,1.332,34172.77,3.136,-0.098
15,2.5,1.75,0.005,3.0,68,0.3382,3390.64,-1165.2,1.487,25550.75,3.134,-0.0961
15,1.5,1.5,0.003,2.0,91,0.4176,2292.7,-1180.11,1.393,24577.06,3.134,-0.123
15,1.5,1.5,0.005,2.0,91,0.4176,2292.7,-1180.11,1.393,24577.06,3.134,-0.123
20,1.0,1.0,0.003,2.5,146,0.363,3155.46,-1310.81,1.372,45333.44,3.133,-0.132
15,2.0,1.75,0.001,3.0,74,0.3378,3479.94,-1204.83,1.474,27961.95,3.13,-0.1235
5,1.5,1.75,0.005,2.5,84,0.381,2932.69,-1214.94,1.485,30668.94,3.127,-0.1359
5,1.0,1.5,0.003,2.0,116,0.4052,2404.94,-1250.17,1.31,26770.23,3.126,-0.1508
5,2.0,1.75,0.002,3.0,75,0.3333,3449.92,-1191.4,1.448,26677.8,3.124,-0.0972
10,1.5,1.75,0.002,3.0,79,0.3418,3546.42,-1231.88,1.495,31695.8,3.122,-0.1322
10,2.5,1.5,0.003,2.0,72,0.4306,2256.99,-1161.13,1.47,22360.42,3.12,-0.1227
10,2.5,1.5,0.005,2.0,72,0.4306,2256.99,-1161.13,1.47,22360.42,3.12,-0.1227
