datetime,open,high,low,close,volume
2026-02-02 16:35:00,184.85,184.97,184.63,184.73,110750
2026-02-02 16:40:00,184.74,185.18,184.63,184.99,251559
2026-02-02 16:45:00,184.98,185.06,184.9,184.98,175300
2026-02-02 16:50:00,184.97,196.4385,184.95,184.99,73887
2026-02-02 16:55:00,184.975,185.05,179.5314,185.0107,83600
2026-02-02 17:00:00,185.02,185.61,185.0,185.0,1226964
2026-02-02 17:05:00,185.02,185.04,173.9186,185.03,37289
2026-02-02 17:10:00,185.025,191.0768,177.8272,185.03,68069
2026-02-02 17:15:00,185.02,190.0723,173.9186,185.01,30962
2026-02-02 17:20:00,185.02,185.08,179.5314,185.07,41315
2026-02-02 17:25:00,185.07,191.0768,172.4643,186.4,352878
2026-02-02 17:30:00,186.37,196.4385,181.4671,187.1,305507
2026-02-02 17:35:00,187.1,187.25,186.63,186.74,141880
2026-02-02 17:40:00,186.8,186.8,186.5,186.57,34234
2026-02-02 17:45:00,186.56,186.79,186.5,186.7,52635
2026-02-02 17:50:00,186.69,186.79,186.65,186.74,43808
2026-02-02 17:55:00,186.74,186.79,186.64,186.66,41943
2026-02-02 18:00:00,186.66,186.74,186.3,186.6881,49727
2026-02-02 18:05:00,186.69,186.8474,186.52,186.7,45131
2026-02-02 18:10:00,186.69,186.7,186.2,186.21,58359
2026-02-02 18:15:00,186.32,186.94,186.31,186.7886,88904
2026-02-02 18:20:00,186.75,186.88,186.4,186.48,48134
2026-02-02 18:25:00,186.56,186.66,186.4,186.61,31247
2026-02-02 18:30:00,186.61,186.88,186.48,186.72,48608
2026-02-02 18:35:00,186.72,186.78,186.645,186.705,32239
2026-02-02 18:40:00,186.7,186.7,186.4622,186.47,43875
2026-02-02 18:45:00,186.47,186.54,186.27,186.28,34071
2026-02-02 18:50:00,186.2798,186.37,186.11,186.25,45666
2026-02-02 18:55:00,186.25,186.27,186.11,186.21,36139
2026-02-02 19:00:00,186.21,186.5,186.12,186.47,47751
2026-02-02 19:05:00,186.4693,186.62,186.45,186.52,22788
2026-02-02 19:10:00,186.51,186.58,186.44,186.58,43988
2026-02-02 19:15:00,186.58,186.63,186.51,186.54,16138
2026-02-02 19:20:00,186.54,186.62,186.51,186.58,14877
2026-02-02 19:25:00,186.57,186.7,186.56,186.61,33486
2026-02-02 19:30:00,186.61,186.65,186.53,186.54,30753
2026-02-02 19:35:00,186.5395,186.54,186.47,186.49,30943
2026-02-02 19:40:00,186.48,186.5,186.29,186.3,45488
2026-02-02 19:45:00,186.32,186.32,186.11,186.21,45685
2026-02-02 19:50:00,186.2,186.25,186.11,186.1707,31497
2026-02-02 19:55:00,186.18,186.3,186.1,186.25,70617
2026-02-03 04:00:00,186.97,186.97,186.54,186.82,37408
2026-02-03 04:05:00,186.83,187.1,186.76,186.8,50479
2026-02-03 04:10:00,186.8,186.84,186.66,186.67,15722
2026-02-03 04:15:00,186.67,186.77,186.61,186.77,16448
2026-02-03 04:20:00,186.78,186.81,186.47,186.51,26164
2026-02-03 04:25:00,186.53,186.6,186.03,186.4,29749
2026-02-03 04:30:00,186.43,186.5,186.29,186.45,18176
2026-02-03 04:35:00,186.46,186.48,186.15,186.15,18833
2026-02-03 04:40:00,186.17,186.44,186.16,186.36,16047
2026-02-03 04:45:00,186.35,186.63,186.35,186.58,15631
2026-02-03 04:50:00,186.58,186.68,186.57,186.57,9449
2026-02-03 04:55:00,186.56,186.63,186.45,186.53,14829
2026-02-03 05:00:00,186.53,186.715,186.53,186.715,6323
2026-02-03 05:05:00,186.7,186.79,186.66,186.73,7534
2026-02-03 05:10:00,186.71,186.78,186.5,186.61,11607
2026-02-03 05:15:00,186.62,186.72,186.53,186.58,6896
2026-02-03 05:20:00,186.62,186.62,186.43,186.43,6097
2026-02-03 05:25:00,186.43,186.59,186.4,186.53,11502
2026-02-03 05:30:00,186.51,186.53,186.26,186.29,20562
2026-02-03 05:35:00,186.275,186.345,186.22,186.27,20320
2026-02-03 05:40:00,186.26,186.36,186.22,186.33,7347
2026-02-03 05:45:00,186.32,186.43,186.3,186.39,6877
2026-02-03 05:50:00,186.41,186.5,186.37,186.45,10615
2026-02-03 05:55:00,186.48,186.5,186.27,186.29,13291
2026-02-03 06:00:00,186.29,186.39,186.22,186.31,9365
2026-02-03 06:05:00,186.31,186.4,186.09,186.14,19955
2026-02-03 06:10:00,186.15,186.21,186.0,186.2,21324
2026-02-03 06:15:00,186.21,186.29,186.17,186.24,6440
2026-02-03 06:20:00,186.28,186.4,186.26,186.27,10954
2026-02-03 06:25:00,186.3,186.37,186.27,186.32,10252
2026-02-03 06:30:00,186.33,186.35,186.21,186.31,13999
2026-02-03 06:35:00,186.325,186.35,186.26,186.29,11636
2026-02-03 06:40:00,186.29,186.49,186.28,186.43,11121
2026-02-03 06:45:00,186.44,186.53,186.42,186.45,7615
2026-02-03 06:50:00,186.45,186.5,186.39,186.49,6828
2026-02-03 06:55:00,186.49,186.5,186.37,186.425,12811
2026-02-03 07:00:00,186.4,186.62,186.37,186.52,58289
2026-02-03 07:05:00,186.53,186.8,186.52,186.68,23743
2026-02-03 07:10:00,186.68,186.82,186.67,186.79,22420
2026-02-03 07:15:00,186.8,186.92,186.73,186.9,23705
2026-02-03 07:20:00,186.89,186.93,186.82,186.9,42161
2026-02-03 07:25:00,186.91,187.11,186.89,187.02,39019
2026-02-03 07:30:00,187.05,187.1,186.93,187.04,27219
2026-02-03 07:35:00,187.05,187.13,187.0,187.13,27469
2026-02-03 07:40:00,187.12,187.17,187.05,187.07,19320
2026-02-03 07:45:00,187.07,187.11,186.94,187.08,35543
2026-02-03 07:50:00,187.061,187.1,186.96,186.96,13761
2026-02-03 07:55:00,186.975,187.04,186.91,186.93,21201
2026-02-03 08:00:00,186.86,187.47,185.61,186.91,804474
2026-02-03 08:05:00,186.9,187.46,185.61,187.09,89421
2026-02-03 08:10:00,187.06,187.06,186.9,186.901,58530
2026-02-03 08:15:00,186.93,187.2,186.9,187.2,77726
2026-02-03 08:20:00,187.21,191.7499,186.72,186.8495,52431
2026-02-03 08:25:00,186.85,186.97,186.825,186.91,34719
2026-02-03 08:30:00,186.91,187.05,186.84,186.96,59410
2026-02-03 08:35:00,186.96,191.46,186.84,186.85,34034
2026-02-03 08:40:00,186.86,186.9,186.68,186.85,61770
2026-02-03 08:45:00,186.8482,187.08,186.78,187.04,59883
2026-02-03 08:50:00,187.01,187.03,185.61,186.9,58372
2026-02-03 08:55:00,186.9095,187.0,185.61,186.8879,35779
2026-02-03 09:00:00,186.875,186.93,185.61,186.82,35043
2026-02-03 09:05:00,186.83,186.86,186.52,186.5687,93473
2026-02-03 09:10:00,186.545,186.75,186.52,186.73,53849
2026-02-03 09:15:00,186.71,186.7438,186.54,186.59,47909
2026-02-03 09:20:00,186.6,186.98,186.56,186.7673,55846
2026-02-03 09:25:00,186.82,186.96,186.2,186.22,130560
2026-02-03 09:30:00,186.24,186.27,184.01,184.1699,6705509
2026-02-03 09:35:00,184.14,184.41,183.46,183.555,6154715
2026-02-03 09:40:00,183.55,184.26,182.78,183.43,4537698
2026-02-03 09:45:00,183.43,184.235,183.33,183.8,3175553
2026-02-03 09:50:00,183.805,183.805,182.87,182.885,2924513
2026-02-03 09:55:00,182.885,182.97,181.5,181.83,4993744
2026-02-03 10:00:00,181.84,182.0,181.09,181.5059,4432979
2026-02-03 10:05:00,181.51,181.87,180.4,181.0,4430383
2026-02-03 10:10:00,181.01,181.35,180.53,180.72,3084490
2026-02-03 10:15:00,180.7,181.02,180.14,180.7199,3068964
2026-02-03 10:20:00,180.72,180.885,179.56,179.66,4216908
2026-02-03 10:25:00,179.665,180.38,179.63,180.2999,3113553
2026-02-03 10:30:00,180.28,180.53,179.77,179.85,2760095
2026-02-03 10:35:00,179.83,180.44,179.71,180.3,2686113
2026-02-03 10:40:00,180.29,180.51,179.98,180.135,1927864
2026-02-03 10:45:00,180.125,180.65,179.7901,180.64,2320390
2026-02-03 10:50:00,180.63,180.96,180.03,180.385,2161753
2026-02-03 10:55:00,180.39,180.78,180.3,180.7599,1956176
2026-02-03 11:00:00,180.76,180.83,179.9,179.928,1993181
2026-02-03 11:05:00,179.93,180.2277,179.645,179.66,2143822
2026-02-03 11:10:00,179.64,180.17,179.39,179.76,2533087
2026-02-03 11:15:00,179.75,179.97,179.63,179.71,1343921
2026-02-03 11:20:00,179.7,179.86,179.29,179.305,1993292
2026-02-03 11:25:00,179.305,179.54,179.08,179.1,1997046
2026-02-03 11:30:00,179.0901,179.8,179.0901,179.69,2720681
2026-02-03 11:35:00,179.695,179.95,179.61,179.825,2399269
2026-02-03 11:40:00,179.82,180.19,179.805,180.095,1523792
2026-02-03 11:45:00,180.09,180.4752,180.04,180.22,1553861
2026-02-03 11:50:00,180.22,180.435,179.93,180.32,1424833
2026-02-03 11:55:00,180.3102,180.49,180.05,180.075,1423162
2026-02-03 12:00:00,180.07,180.13,179.79,179.81,1434549
2026-02-03 12:05:00,179.8198,179.95,179.635,179.865,1373834
2026-02-03 12:10:00,179.845,179.94,179.11,179.3801,1947210
2026-02-03 12:15:00,179.38,179.73,179.285,179.545,1871715
2026-02-03 12:20:00,179.54,180.16,179.37,180.16,1571220
2026-02-03 12:25:00,180.16,180.4,179.98,180.0001,1476293
2026-02-03 12:30:00,180.0,180.08,179.45,179.46,1686619
2026-02-03 12:35:00,179.46,179.62,179.18,179.495,1482933
2026-02-03 12:40:00,179.5,179.59,179.15,179.45,1868003
2026-02-03 12:45:00,179.45,179.47,179.15,179.17,1573815
2026-02-03 12:50:00,179.2,179.25,178.72,178.98,2808372
2026-02-03 12:55:00,178.99,179.025,178.65,178.87,1488652
2026-02-03 13:00:00,178.87,179.1699,178.8102,179.065,1448762
2026-02-03 13:05:00,179.065,179.72,179.005,179.445,1687116
2026-02-03 13:10:00,179.43,179.43,178.88,178.92,1242667
2026-02-03 13:15:00,178.92,179.27,178.775,179.23,1346819
2026-02-03 13:20:00,179.235,179.325,179.0,179.09,1069111
2026-02-03 13:25:00,179.085,179.18,178.65,179.1585,1764606
2026-02-03 13:30:00,179.145,179.17,178.51,178.8302,1518502
2026-02-03 13:35:00,178.845,179.16,178.71,179.1351,1157248
2026-02-03 13:40:00,179.135,179.135,178.72,178.83,1348162
2026-02-03 13:45:00,178.82,178.87,178.58,178.805,1216291
2026-02-03 13:50:00,178.805,178.83,178.54,178.63,1215850
2026-02-03 13:55:00,178.64,178.8299,178.41,178.43,1356942
2026-02-03 14:00:00,178.42,178.4697,178.09,178.12,1749493
2026-02-03 14:05:00,178.13,178.38,178.05,178.265,1494509
2026-02-03 14:10:00,178.26,179.3699,178.1901,179.35,1918477
2026-02-03 14:15:00,179.35,179.46,179.12,179.31,1426348
2026-02-03 14:20:00,179.3,179.52,178.555,178.585,1530851
2026-02-03 14:25:00,178.5889,178.93,178.37,178.695,1749598
2026-02-03 14:30:00,178.69,179.03,177.85,177.86,3201407
2026-02-03 14:35:00,177.8555,178.03,177.615,177.655,2007120
2026-02-03 14:40:00,177.64,177.68,176.96,176.97,4060420
2026-02-03 14:45:00,176.965,177.04,176.43,176.435,3077107
2026-02-03 14:50:00,176.435,176.925,176.23,176.8993,2879629
2026-02-03 14:55:00,176.9,177.95,176.87,177.87,2720560
2026-02-03 15:00:00,177.87,178.155,177.5293,177.59,1877219
2026-02-03 15:05:00,177.59,178.085,177.57,177.805,1544552
2026-02-03 15:10:00,177.8,177.95,177.62,177.9,1552586
2026-02-03 15:15:00,177.89,178.8,177.61,178.5265,2467064
2026-02-03 15:20:00,178.5264,178.82,178.21,178.8,1480811
2026-02-03 15:25:00,178.8194,178.99,178.68,178.697,1679792
2026-02-03 15:30:00,178.6951,179.45,178.68,179.425,2295118
2026-02-03 15:35:00,179.43,179.875,179.4,179.7399,1923532
2026-02-03 15:40:00,179.74,179.765,179.17,179.575,2076369
2026-02-03 15:45:00,179.57,179.95,179.4,179.85,2051660
2026-02-03 15:50:00,179.86,180.38,179.52,180.29,3474766
2026-02-03 15:55:00,180.29,180.7,180.19,180.33,4943933
2026-02-03 16:00:00,180.32,180.92,180.28,180.7,44365723
2026-02-03 16:05:00,180.69,183.7571,180.34,180.58,150016
2026-02-03 16:10:00,180.6,180.68,180.34,180.43,74780
2026-02-03 16:15:00,180.45,180.91,178.6,179.1,452314
2026-02-03 16:20:00,180.34,180.34,178.95,179.7017,285025
2026-02-03 16:25:00,179.7008,179.76,179.245,179.54,104746
2026-02-03 16:30:00,179.49,179.54,179.06,179.3,102658
2026-02-03 16:35:00,179.23,179.45,179.2,179.4,71791
2026-02-03 16:40:00,179.45,179.7,179.36,179.66,45332
2026-02-03 16:45:00,179.7,179.7,172.5777,179.545,35297
2026-02-03 16:50:00,179.545,183.9656,168.9755,179.772,49454
2026-02-03 16:55:00,179.85,179.99,167.5459,179.8588,69878
2026-02-03 17:00:00,179.86,180.34,172.5335,179.75,334377
2026-02-03 17:05:00,179.73,180.34,179.5,179.5,48885
2026-02-03 17:10:00,179.57,180.34,168.3883,179.4386,78802
2026-02-03 17:15:00,179.43,183.9656,179.23,179.31,45086
2026-02-03 17:20:00,179.3,183.9656,175.7473,179.78,60020
2026-02-03 17:25:00,179.77,180.4697,179.23,179.34,86166
2026-02-03 17:30:00,179.33,179.37,172.5335,179.06,110994
2026-02-03 17:35:00,179.06,183.9656,178.88,179.12,34985
2026-02-03 17:40:00,179.12,179.2,167.5459,178.9,29248
2026-02-03 17:45:00,178.89,179.1,178.75,178.8,73357
2026-02-03 17:50:00,178.83,178.91,178.63,178.83,32051
2026-02-03 17:55:00,178.845,179.08,178.74,178.96,39186
2026-02-03 18:00:00,178.95,179.2,178.92,179.0,27046
2026-02-03 18:05:00,179.0,179.0,178.83,178.97,40829
2026-02-03 18:10:00,178.96,179.29,178.9,179.27,62948
2026-02-03 18:15:00,179.28,179.59,179.195,179.48,58431
2026-02-03 18:20:00,179.38,179.5,179.08,179.27,38675
2026-02-03 18:25:00,179.2,179.4,179.03,179.17,18995
2026-02-03 18:30:00,179.1895,179.22,179.03,179.12,19946
2026-02-03 18:35:00,179.12,179.2,179.04,179.17,13406
2026-02-03 18:40:00,179.15,179.22,179.12,179.2,20627
2026-02-03 18:45:00,179.165,179.41,179.11,179.21,19691
2026-02-03 18:50:00,179.24,179.42,179.16,179.27,25978
2026-02-03 18:55:00,179.32,179.35,179.1512,179.2707,26112
2026-02-03 19:00:00,179.26,179.3,179.01,179.16,26330
2026-02-03 19:05:00,179.15,179.2,179.0754,179.2,28281
2026-02-03 19:10:00,179.19,179.2,179.06,179.15,19852
2026-02-03 19:15:00,179.16,179.29,179.11,179.1612,26728
2026-02-03 19:20:00,179.2,179.28,179.15,179.1994,8502
2026-02-03 19:25:00,179.1993,179.2,179.04,179.13,11744
2026-02-03 19:30:00,179.14,179.22,179.12,179.16,24966
2026-02-03 19:35:00,179.19,179.29,179.13,179.2596,16756
2026-02-03 19:40:00,179.22,179.3,179.12,179.17,32468
2026-02-03 19:45:00,179.18,179.2,179.1,179.12,20746
2026-02-03 19:50:00,179.12,179.15,179.02,179.05,26151
2026-02-03 19:55:00,179.04,179.3,179.0,179.27,72884
2026-02-04 04:00:00,179.8,180.5,179.37,179.56,45031
2026-02-04 04:05:00,179.57,179.69,179.42,179.44,13981
2026-02-04 04:10:00,179.445,179.54,179.27,179.35,16195
2026-02-04 04:15:00,179.34,179.38,179.03,179.13,18267
2026-02-04 04:20:00,179.13,179.21,178.67,179.02,55521
2026-02-04 04:25:00,179.02,179.3,178.9,179.27,14416
2026-02-04 04:30:00,179.25,179.35,179.11,179.2,10206
2026-02-04 04:35:00,179.21,179.33,179.1,179.16,12147
2026-02-04 04:40:00,179.16,179.26,178.98,179.06,8619
2026-02-04 04:45:00,179.07,179.23,179.06,179.13,4357
2026-02-04 04:50:00,179.12,179.22,179.02,179.17,7272
2026-02-04 04:55:00,179.16,179.58,179.16,179.5,15195
2026-02-04 05:00:00,179.5,179.82,179.45,179.81,14123
2026-02-04 05:05:00,179.8,179.94,179.7,179.88,19420
2026-02-04 05:10:00,179.8,179.88,179.71,179.82,4437
2026-02-04 05:15:00,179.85,180.36,179.79,180.33,50982
2026-02-04 05:20:00,180.36,180.39,180.17,180.23,16434
2026-02-04 05:25:00,180.23,180.25,180.1,180.15,10655
2026-02-04 05:30:00,180.16,180.25,180.07,180.19,11629
2026-02-04 05:35:00,180.18,180.22,179.93,180.03,13922
2026-02-04 05:40:00,180.04,180.28,180.04,180.28,13268
2026-02-04 05:45:00,180.27,180.76,180.21,180.67,32732
2026-02-04 05:50:00,180.72,180.87,180.67,180.8,19166
2026-02-04 05:55:00,180.79,180.91,180.68,180.72,18797
2026-02-04 06:00:00,180.72,180.85,180.69,180.72,14963
2026-02-04 06:05:00,180.75,180.79,180.58,180.6,7245
2026-02-04 06:10:00,180.6,180.62,180.34,180.45,18663
2026-02-04 06:15:00,180.42,180.6,180.4,180.59,7224
2026-02-04 06:20:00,180.59,180.59,180.42,180.59,2998
2026-02-04 06:25:00,180.59,180.73,180.49,180.67,11716
2026-02-04 06:30:00,180.7,180.74,180.61,180.71,6694
2026-02-04 06:35:00,180.72,181.34,180.71,181.25,57149
2026-02-04 06:40:00,181.23,181.52,181.19,181.38,60701
2026-02-04 06:45:00,181.4,181.62,181.35,181.6,52825
2026-02-04 06:50:00,181.57,181.7,181.4,181.53,28001
2026-02-04 06:55:00,181.55,181.58,181.36,181.51,27086
2026-02-04 07:00:00,181.48,181.5,180.89,180.96,81136
2026-02-04 07:05:00,180.99,181.02,180.64,180.83,40174
2026-02-04 07:10:00,180.85,180.95,180.75,180.95,24403
2026-02-04 07:15:00,180.96,181.1,180.87,181.0,21973
2026-02-04 07:20:00,181.03,181.09,180.91,180.93,17474
2026-02-04 07:25:00,180.91,180.97,180.69,180.85,30657
2026-02-04 07:30:00,180.85,181.06,180.84,181.02,21168
2026-02-04 07:35:00,181.02,181.08,180.66,180.74,21211
2026-02-04 07:40:00,180.74,180.76,180.61,180.75,14360
2026-02-04 07:45:00,180.75,180.79,180.6,180.62,12967
2026-02-04 07:50:00,180.63,180.75,180.5,180.65,22394
2026-02-04 07:55:00,180.67,180.76,180.6,180.61,15306
2026-02-04 08:00:00,180.61,181.72,178.87,180.29,640799
2026-02-04 08:05:00,180.25,180.41,177.0,180.07,142993
2026-02-04 08:10:00,180.06,180.42,179.99,180.325,59216
2026-02-04 08:15:00,180.3687,180.39,180.18,180.24,28058
2026-02-04 08:20:00,180.24,180.3,180.0,180.08,60346
2026-02-04 08:25:00,180.14,180.27,180.1,180.1812,27311
2026-02-04 08:30:00,180.1443,180.68,179.91,180.0,96683
2026-02-04 08:35:00,180.4791,180.51,179.94,179.98,48963
2026-02-04 08:40:00,179.97,180.15,179.92,179.98,42632
2026-02-04 08:45:00,180.0,180.0,179.39,179.58,110978
2026-02-04 08:50:00,179.57,179.75,179.51,179.6436,57488
2026-02-04 08:55:00,179.66,179.75,179.452,179.4728,32519
2026-02-04 09:00:00,179.48,179.8,179.4,179.635,46785
2026-02-04 09:05:00,179.65,179.76,179.55,179.6652,49981
2026-02-04 09:10:00,179.7,179.87,179.67,179.81,55528
2026-02-04 09:15:00,179.82,179.82,179.48,179.49,105286
2026-02-04 09:20:00,179.49,179.93,179.4,179.68,72184
2026-02-04 09:25:00,179.68,180.08,179.24,179.42,117862
2026-02-04 09:30:00,179.46,179.565,177.2,177.96,5342221
2026-02-04 09:35:00,177.97,179.48,177.56,179.385,3332590
2026-02-04 09:40:00,179.3859,179.3915,178.57,179.21,2267494
2026-02-04 09:45:00,179.21,179.58,178.59,179.079,2312407
2026-02-04 09:50:00,179.08,179.2,178.28,178.87,2434049
2026-02-04 09:55:00,178.88,179.0,177.66,177.77,2760491
2026-02-04 10:00:00,177.75,177.75,176.67,176.9101,3458002
2026-02-04 10:05:00,176.94,177.8499,176.62,177.82,3763014
2026-02-04 10:10:00,177.8442,178.13,177.47,178.0,2660047
2026-02-04 10:15:00,178.02,178.13,177.01,177.0683,2080395
2026-02-04 10:20:00,177.07,178.02,176.845,177.83,2780802
2026-02-04 10:25:00,177.83,177.93,177.03,177.1952,1843340
2026-02-04 10:30:00,177.2,177.37,176.16,176.265,2773985
2026-02-04 10:35:00,176.26,177.06,175.66,176.68,4085337
2026-02-04 10:40:00,176.7,177.56,176.37,176.9,2445339
2026-02-04 10:45:00,176.91,177.02,176.24,176.37,1872473
2026-02-04 10:50:00,176.365,176.83,176.141,176.43,1887938
2026-02-04 10:55:00,176.42,176.525,175.8,175.88,2068457
2026-02-04 11:00:00,175.88,176.03,174.61,174.64,3903751
2026-02-04 11:05:00,174.66,175.28,174.57,174.79,2599223
2026-02-04 11:10:00,174.79,175.53,174.58,175.36,2266779
2026-02-04 11:15:00,175.37,175.59,174.57,174.615,1842351
2026-02-04 11:20:00,174.61,175.35,174.4842,175.29,2258641
2026-02-04 11:25:00,175.29,175.635,175.17,175.25,1856233
2026-02-04 11:30:00,175.24,175.3,174.74,174.83,1497739
2026-02-04 11:35:00,174.85,174.95,174.35,174.41,1953880
2026-02-04 11:40:00,174.41,174.48,173.66,173.6899,2323002
2026-02-04 11:45:00,173.69,173.727,173.26,173.5,2417227
2026-02-04 11:50:00,173.51,174.0345,173.4,173.94,2321791
2026-02-04 11:55:00,173.95,174.73,173.855,174.65,2283781
2026-02-04 12:00:00,174.64,174.97,174.26,174.93,1777835
2026-02-04 12:05:00,174.94,175.12,174.7,174.9399,1606217
2026-02-04 12:10:00,174.94,175.18,174.46,175.065,1674605
2026-02-04 12:15:00,175.06,175.11,174.47,174.575,1277705
2026-02-04 12:20:00,174.57,174.64,174.12,174.27,1557863
2026-02-04 12:25:00,174.2699,174.31,173.32,173.35,2232418
2026-02-04 12:30:00,173.355,173.91,173.13,173.26,2669713
2026-02-04 12:35:00,173.2634,173.2634,172.3228,172.37,3116745
2026-02-04 12:40:00,172.37,172.74,172.11,172.675,2568838
2026-02-04 12:45:00,172.67,172.77,172.095,172.17,2051556
2026-02-04 12:50:00,172.16,172.685,171.91,172.67,3138669
2026-02-04 12:55:00,172.67,173.3,172.63,173.2902,2128118
2026-02-04 13:00:00,173.295,173.545,173.05,173.545,1508165
2026-02-04 13:05:00,173.55,173.695,172.5,172.53,2070451
2026-02-04 13:10:00,172.51,173.12,172.42,173.0216,1997955
2026-02-04 13:15:00,173.03,173.315,172.76,172.8,1361238
2026-02-04 13:20:00,172.81,173.53,172.77,173.525,1574026
2026-02-04 13:25:00,173.52,174.32,173.52,174.1266,2171722
2026-02-04 13:30:00,174.14,174.15,173.27,173.4755,1638270
2026-02-04 13:35:00,173.49,173.73,173.34,173.51,1375436
2026-02-04 13:40:00,173.505,173.98,173.37,173.57,1347682
2026-02-04 13:45:00,173.56,173.58,173.185,173.2,1357367
2026-02-04 13:50:00,173.19,173.8279,172.9,173.74,2073221
2026-02-04 13:55:00,173.74,174.295,173.73,174.1,1817515
2026-02-04 14:00:00,174.09,174.395,174.04,174.135,1867472
2026-02-04 14:05:00,174.12,174.37,173.6699,174.285,2026168
2026-02-04 14:10:00,174.29,174.5,174.11,174.42,1412480
2026-02-04 14:15:00,174.41,174.965,174.4,174.72,1717062
2026-02-04 14:20:00,174.715,174.95,174.34,174.7,1503098
2026-02-04 14:25:00,174.71,175.01,174.4645,174.9401,1473755
2026-02-04 14:30:00,174.93,175.365,174.91,175.35,1905243
2026-02-04 14:35:00,175.34,175.44,174.87,174.93,2028765
2026-02-04 14:40:00,174.93,175.52,174.87,175.06,1604395
2026-02-04 14:45:00,175.05,175.9551,174.965,175.5599,2491573
2026-02-04 14:50:00,175.56,175.93,175.41,175.54,1871349
2026-02-04 14:55:00,175.54,175.98,175.51,175.955,1512832
2026-02-04 15:00:00,175.95,176.14,174.4645,175.135,1817979
2026-02-04 15:05:00,175.13,175.36,175.11,175.295,1250995
2026-02-04 15:10:00,175.305,175.39,174.25,174.28,2324759
2026-02-04 15:15:00,174.3,174.97,174.27,174.935,1575630
2026-02-04 15:20:00,174.94,175.505,174.825,175.345,1710847
2026-02-04 15:25:00,175.3415,175.505,175.21,175.2711,1808792
2026-02-04 15:30:00,175.271,175.51,175.1,175.44,1899502
2026-02-04 15:35:00,175.47,175.625,175.105,175.6225,1742780
2026-02-04 15:40:00,175.625,175.88,175.37,175.5235,1551827
2026-02-04 15:45:00,175.525,175.885,175.14,175.81,1752971
2026-02-04 15:50:00,175.81,175.89,174.31,174.815,3215848
2026-02-04 15:55:00,174.81,174.84,174.19,174.2,6461403
2026-02-04 16:00:00,174.195,177.2,174.19,175.9982,45872281
2026-02-04 16:05:00,175.905,177.0,174.19,176.37,1022624
2026-02-04 16:10:00,176.37,177.5,174.19,177.1,576027
2026-02-04 16:15:00,174.19,177.27,174.19,177.15,329109
2026-02-04 16:20:00,177.1,177.2,174.19,176.66,245055
2026-02-04 16:25:00,176.65,176.7,176.42,176.6,136339
2026-02-04 16:30:00,176.58,177.5,176.52,177.43,257729
2026-02-04 16:35:00,177.45,177.96,177.06,177.67,435953
2026-02-04 16:40:00,177.69,179.3759,165.0896,177.44,165397
2026-02-04 16:45:00,177.47,181.9799,166.0256,177.465,211346
2026-02-04 16:50:00,177.45,184.9536,165.0896,177.51,193454
2026-02-04 16:55:00,177.525,185.5528,167.535,177.44,78888
2026-02-04 17:00:00,177.47,186.5908,167.1295,177.3899,130971
2026-02-04 17:05:00,177.37,184.1572,165.7386,177.49,198338
2026-02-04 17:10:00,177.54,177.9856,166.4,177.59,168637
2026-02-04 17:15:00,177.61,181.9799,165.7386,177.64,285966
2026-02-04 17:20:00,177.64,177.75,165.7552,177.64,101641
2026-02-04 17:25:00,177.63,184.3317,166.0256,177.63,34073
2026-02-04 17:30:00,177.64,186.5908,165.9934,178.115,244639
2026-02-04 17:35:00,178.13,178.71,174.19,178.4801,152552
2026-02-04 17:40:00,178.4805,178.62,178.25,178.29,67934
2026-02-04 17:45:00,178.2897,178.45,178.28,178.3105,45906
2026-02-04 17:50:00,178.32,178.33,177.895,177.9,64159
2026-02-04 17:55:00,177.78,177.99,177.3,177.32,66126
2026-02-04 18:00:00,177.32,177.8,177.3,177.6,65724
2026-02-04 18:05:00,177.6,177.65,177.3,177.34,26641
2026-02-04 18:10:00,177.3477,177.75,177.31,177.32,30450
2026-02-04 18:15:00,177.3396,177.47,177.3,177.3605,12894
2026-02-04 18:20:00,177.39,177.45,177.3,177.3,37220
2026-02-04 18:25:00,177.3,177.55,177.15,177.47,28977
2026-02-04 18:30:00,177.47,177.83,174.19,177.62,36237
2026-02-04 18:35:00,177.64,177.7,177.36,177.455,20689
2026-02-04 18:40:00,177.4239,177.54,177.35,177.4,35596
2026-02-04 18:45:00,177.4,177.55,177.37,177.51,18730
2026-02-04 18:50:00,177.5361,177.65,177.45,177.52,25824
2026-02-04 18:55:00,177.5,177.52,177.15,177.16,30490
2026-02-04 19:00:00,177.19,177.42,177.06,177.16,33764
2026-02-04 19:05:00,177.16,177.27,177.09,177.14,28096
2026-02-04 19:10:00,177.2,177.27,177.14,177.2,9015
2026-02-04 19:15:00,177.2,177.44,177.16,177.2688,16942
2026-02-04 19:20:00,177.27,177.44,177.24,177.24,19148
2026-02-04 19:25:00,177.3,177.67,177.24,177.566,20487
2026-02-04 19:30:00,177.54,177.65,177.42,177.49,16038
2026-02-04 19:35:00,177.495,177.8,177.45,177.741,23866
2026-02-04 19:40:00,177.77,177.95,177.77,177.85,35625
2026-02-04 19:45:00,177.85,177.95,177.8,177.92,24306
2026-02-04 19:50:00,177.92,177.92,177.62,177.65,26039
2026-02-04 19:55:00,177.7,177.74,177.5,177.65,43101
2026-02-05 04:00:00,177.2,177.63,176.8,177.15,68637
2026-02-05 04:05:00,177.16,177.21,176.8,177.11,63695
