ticker,date,direction,grade,confidence,or_high,or_low,or_range_pct,fvg_low,fvg_high,fvg_size_pct,entry_price,stop_price,t1_price,t2_price,entry_time,exit_time,exit_price,exit_reason,pnl_pts,r_multiple,win,entry_hour,rvol,entry_minute
QQQ,2026-03-09,bear,A,0.7,596.47,592.31,0.702,593.5191,594.33,0.137,593.9245,597.0665,589.9971,587.6407,2026-03-09 09:53:00,2026-03-09 10:45:00,597.0665,STOP,-3.2607,-1.04,0,9,0.97,53
QQQ,2026-03-12,bear,A,0.7,604.14,601.95,0.364,600.83,601.63,0.133,601.23,604.7441,596.8373,594.2017,2026-03-12 09:46:00,2026-03-12 15:55:00,597.35,EOD,3.7598,1.07,1,9,1.28,46
QQQ,2026-03-20,bear,A,0.7,591.17,588.58,0.44,586.58,586.97,0.066,586.775,591.7612,580.5423,576.8027,2026-03-20 09:51:00,2026-03-20 15:55:00,581.59,EOD,5.0676,1.02,1,9,0.95,51
