ticker,date,direction,grade,confidence,or_high,or_low,or_range_pct,fvg_low,fvg_high,fvg_size_pct,entry_price,stop_price,t1_price,t2_price,entry_time,exit_time,exit_price,exit_reason,pnl_pts,r_multiple,win,entry_hour,rvol,entry_minute
AMD,2026-03-12,bear,A,0.7,203.62,199.5,2.065,199.9,199.92,0.01,199.91,203.8236,195.018,192.0828,2026-03-12 09:52:00,2026-03-12 15:55:00,197.35,EOD,2.52,0.64,1,9,1.32,52
AMD,2026-03-20,bear,A,0.7,206.3,202.77,1.741,201.85,202.0,0.074,201.925,206.5063,196.1984,192.7624,2026-03-20 09:58:00,2026-03-20 15:55:00,200.84,EOD,1.0446,0.23,1,9,0.73,58
