ticker,date,direction,grade,confidence,or_high,or_low,or_range_pct,fvg_low,fvg_high,fvg_size_pct,entry_price,stop_price,t1_price,t2_price,entry_time,exit_time,exit_price,exit_reason,pnl_pts,r_multiple,win,entry_hour,rvol,entry_minute
MSTR,2026-03-19,bull,A,0.7,137.05,133.04,3.014,137.49,137.7601,0.196,137.625,132.907,143.5227,147.0612,2026-03-19 09:50:00,2026-03-19 10:26:00,132.907,STOP,-4.7456,-1.01,0,9,0.56,50
MSTR,2026-03-20,bear,A,0.7,139.685,136.01,2.702,135.77,135.84,0.052,135.805,139.8247,130.7804,127.7656,2026-03-20 09:53:00,2026-03-20 15:55:00,135.97,EOD,-0.1922,-0.05,0,9,2.53,53
