ticker,date,direction,grade,confidence,or_high,or_low,or_range_pct,fvg_low,fvg_high,fvg_size_pct,entry_price,stop_price,t1_price,t2_price,entry_time,exit_time,exit_price,exit_reason,pnl_pts,r_multiple,win,entry_hour,rvol,entry_minute
ORCL,2026-03-09,bear,A+,0.85,151.99,146.92,3.451,147.8301,147.84,0.007,147.835,152.142,142.4514,139.2212,2026-03-09 10:12:00,2026-03-09 15:55:00,151.01,EOD,-3.2045,-0.74,0,10,0.9,12
ORCL,2026-03-10,bear,A,0.7,154.14,149.03,3.429,148.64,148.65,0.007,148.645,154.2941,141.5836,137.3467,2026-03-10 10:07:00,2026-03-10 15:55:00,150.0756,EOD,-1.4603,-0.26,0,10,1.16,7
ORCL,2026-03-17,bull,A,0.7,158.0,155.375,1.689,157.33,157.34,0.006,157.335,155.2196,159.9792,161.5658,2026-03-17 09:49:00,2026-03-17 11:29:00,155.2196,STOP,-2.1468,-1.01,0,9,1.47,49
