ticker,date,direction,grade,confidence,or_high,or_low,or_range_pct,fvg_low,fvg_high,fvg_size_pct,entry_price,stop_price,t1_price,t2_price,entry_time,exit_time,exit_price,exit_reason,pnl_pts,r_multiple,win,entry_hour,rvol,entry_minute
VG,2026-03-19,bull,A,0.7,15.92,15.3,4.052,15.91,15.92,0.063,15.915,15.2847,16.7029,17.1756,2026-03-19 09:52:00,2026-03-19 10:42:00,16.5485,STOP,0.6303,1.0,1,9,0.81,52
VG,2026-03-20,bull,A,0.7,15.49,14.46,7.123,15.62,15.67,0.32,15.645,14.4455,17.1443,18.0439,2026-03-20 09:52:00,2026-03-20 15:55:00,15.665,EOD,0.0169,0.01,1,9,1.57,52
