ticker,date,direction,grade,confidence,or_high,or_low,or_range_pct,fvg_low,fvg_high,fvg_size_pct,entry_price,stop_price,t1_price,t2_price,entry_time,exit_time,exit_price,exit_reason,pnl_pts,r_multiple,win,entry_hour,rvol,entry_minute
WMT,2026-03-18,bear,A,0.7,124.6099,123.22,1.128,122.94,123.01,0.057,122.975,124.7345,120.7756,119.456,2026-03-18 10:10:00,2026-03-18 15:55:00,122.145,EOD,0.8054,0.46,1,10,1.1,10
WMT,2026-03-20,bear,A,0.7,121.3,120.33,0.806,119.91,119.96,0.042,119.935,121.4213,118.0771,116.9624,2026-03-20 10:09:00,2026-03-20 15:55:00,118.48,EOD,1.431,0.96,1,10,0.52,9
