ticker,date,direction,grade,confidence,or_high,or_low,or_range_pct,fvg_low,fvg_high,fvg_size_pct,entry_price,stop_price,t1_price,t2_price,entry_time,exit_time,exit_price,exit_reason,pnl_pts,r_multiple,win,entry_hour,rvol,entry_minute
BAC,2026-03-16,bull,A,0.7,47.5699,46.9001,1.428,47.505,47.5401,0.074,47.5226,46.8532,48.3592,48.8613,2026-03-16 09:58:00,2026-03-16 15:55:00,47.095,EOD,-0.4371,-0.65,0,9,0.71,58
BAC,2026-03-18,bull,A,0.7,47.665,47.0494,1.308,47.29,47.315,0.053,47.3025,47.0024,47.6777,47.9028,2026-03-18 09:52:00,2026-03-18 10:01:00,47.6121,STOP,0.3001,1.0,1,9,0.73,52
